State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Thrissur,"BMS|SavithaMovieMagicKecheriThrissur",Malayalam,18:15,FirstClass,₹120,309,8
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Tamil,18:15,Elite,₹150,200,32
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Malayalam,18:15,RoyalCircle,₹250,100,48
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Malayalam,18:15,FamilyCircle,₹150,349,79
Kerala,Kottarakara,"PTM|MinervaEmpireCinemazChandamukku",Malayalam,18:15,Gold,₹129.83,457,73
Kerala,Trivandrum,"BMS|HkCinemasPothencode",Malayalam,18:15,Platinum,₹129.8,391,11
Kerala,Punalur,"BMS|RamrajMovies",Tamil,18:15,Recliner,₹300,21,0
Kerala,Punalur,"BMS|RamrajMovies",Tamil,18:15,Silver,₹150,147,6
Kerala,Punalur,"BMS|RamrajMovies",Malayalam,18:15,Recliner3D,₹330,8,0
Kerala,Punalur,"BMS|RamrajMovies",Malayalam,18:15,Sofa3D,₹230,46,0
Kerala,Punalur,"BMS|RamrajMovies",Malayalam,18:15,Gold3D,₹160,255,11
Kerala,Kochi,"BMS|MCinemas4K3DDolbyAtmosVarapuzha",Malayalam,18:15,Audi13D,₹190,244,83
Kerala,Trivandrum,"BMS|SpCinemas2KAuro111Peyad",Malayalam,18:15,GoldA,₹230,30,0
Kerala,Trivandrum,"BMS|SpCinemas2KAuro111Peyad",Malayalam,18:15,GoldB,₹230,30,0
Kerala,Trivandrum,"BMS|SpCinemas2KAuro111Peyad",Malayalam,18:15,Friends,₹180,413,21
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Malayalam,18:15,Screen3,₹200,234,173
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Malayalam,18:15,BalconySofa,₹280,63,63
Kerala,Kochi,"BMS|PvrLuluKochi",Hindi,18:15,Recliner,₹380,13,13
Kerala,Kochi,"BMS|PvrLuluKochi",Hindi,18:15,Prime,₹230,92,66
Kerala,Kochi,"BMS|PvrLuluKochi",Hindi,18:15,ClassicPlus,₹190,126,87
Kerala,Kochi,"BMS|PvrLuluKochi",Hindi,18:15,Classic,₹120,54,14
Kerala,Manjeri,"PTM|KairaliCinemas4KDolbyAtmosManjeri",Malayalam,18:15,LuxusCircle,₹130,309,5
Kerala,Trivandrum,"PTM|MtCineplex4KDolbyAtmosPothencode",Malayalam,18:15,Platinum,₹129.8,350,0
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,18:15,SpecialClass,₹130,344,26
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,18:15,Recliner,₹350,20,0
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,18:15,Sofa,₹200,20,10
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,18:15,Recliner,₹450,55,12
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,18:15,Premium,₹220,169,21
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,18:15,Executive,₹150,75,33
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,18:15,Lounger,₹250,32,8
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,18:15,Balcony,₹129.78,339,0
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,18:15,FirstClass,₹120,525,0
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Malayalam,18:15,Platinumrecliner,₹400,45,5
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Malayalam,18:15,Gold,₹180,482,313
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Malayalam,18:15,Silver,₹150,224,0
Kerala,Trivandrum,"PTM|MtCineplex4KDolbyAtmosPothencode",Malayalam,18:15,Platinum3DChargesInclusive,₹159.8,350,20
Kerala,Ashtamichira,"PTM|MahalakshmiDreamBigCinemas4KChristieLaserAtmosAshtamichira",Malayalam,18:15,GreenCircle3DChargesInclusive,₹140,106,0
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,18:15,Platinum,₹250,16,9
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,18:15,Gold,₹150,171,69
Kerala,Alappuzha,"BMS|SeethasTheatreAC2KAlappuzha",Malayalam,18:15,Balcony,₹150,154,0
Kerala,Alappuzha,"BMS|SeethasTheatreAC2KAlappuzha",Malayalam,18:15,FirstClass,₹100,390,333
Kerala,Kochi,"BMS|CentralTalkies2K3DDolbyAtmosThrippunithura",Malayalam,18:15,Platinum,₹260,37,18
Kerala,Kochi,"BMS|CentralTalkies2K3DDolbyAtmosThrippunithura",Malayalam,18:15,Gold,₹200,264,103
Kerala,Thiruvalla,"BMS|NewJacobsCinemasThiruvalla",Malayalam,18:15,Platinum,₹110,98,4
Kerala,Thiruvalla,"BMS|NewJacobsCinemasThiruvalla",Malayalam,18:15,Gold,₹100,188,2
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,18:15,Balcony3D,₹230,100,100
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,18:15,RoyalCircle3D,₹130,413,0
Kerala,Alappuzha,"BMS|KairaliSreeTheaterAlappuzha",Malayalam,18:15,Platinum,₹125,305,26
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,18:15,GoldCircle,₹160,306,39
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,18:15,SilverCircle,₹140,770,113
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,18:15,Sofa,₹250,23,0
Kerala,Mala,"PTM|GangaMovies4KDolbyAtmosMala",Malayalam,18:15,DiamondCircle,₹190,19,0
Kerala,Mala,"PTM|GangaMovies4KDolbyAtmosMala",Malayalam,18:15,GoldCircle,₹120,276,27
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,18:15,Platinum,₹180,90,39
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,18:15,Gold,₹160,126,30
Kerala,Kochi,"BMS|JMaxByGejoTheatre2KDolby71ACPattimatto",Malayalam,18:15,Silver,₹140,18,0
Kerala,Trivandrum,"BMS|SwaramLayamCinemasKattakada",Malayalam,18:15,Layam3D,₹159.8,143,9
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Malayalam,18:15,RoyalCircle,₹180,415,54
Kerala,Thrissur,"BMS|BrahmakulamTheatre2KDolby71Kanjany",Malayalam,18:15,Balcony,₹140,66,0
Kerala,Thrissur,"BMS|BrahmakulamTheatre2KDolby71Kanjany",Malayalam,18:15,LuxuryCircle,₹120,395,6
Kerala,Kochi,"BMS|MathaMadhuryaTheatreACDolby2K3DAluva",Malayalam,18:15,MathaDaliya,₹150,235,235
Kerala,Kochi,"BMS|MathaMadhuryaTheatreACDolby2K3DAluva",Malayalam,18:15,MathaLotus,₹129.78,784,22
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",Malayalam,18:15,PremiumSofa,₹220,21,1
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",Malayalam,18:15,PearlCircle,₹120,314,48
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,18:15,Recliner3D,₹330,16,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,18:15,Sofa3D,₹230,34,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,18:15,Premium3D,₹160,286,0
Kerala,Kondotty,"PTM|KalpakaTheatreKondotty",Malayalam,18:15,Executive,₹110,405,0
Kerala,Kurumassery,"PTM|KripaMovies4KLaserEnhancedDolby71SurroundKurumassery",Malayalam,18:15,GoldCircle,₹110,250,51
Kerala,Cherpulassery,"BMS|DeviCinemasCherpulassery",Malayalam,18:15,Gold,₹125,399,5
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,18:15,Dimond,₹160,126,126
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,18:15,Gold,₹130,235,0
Kerala,Ottapalam,"PTM|DreamaxCinemas2K71SurroundMayannur",Malayalam,18:15,Executive,₹129.8,200,18
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,18:15,Balcony,₹170,96,4
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,18:15,FamilyLounge,₹270,32,3
Kerala,Trivandrum,"BMS|SrCinemaVarkkala",Malayalam,18:15,Gold,₹140,272,1
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,18:20,Recliner3D,₹320,10,0
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,18:20,Sofa3D,₹230,12,2
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,18:20,Silver3D,₹159.7,161,26
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,18:20,Balcony,₹180,211,0
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,18:20,Executive,₹165,73,5
Kerala,Alappuzha,"BMS|RaibanCineHouseAlleppey",Malayalam,18:20,FirstClass,₹149.01,313,11
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,18:20,Recliner3D,₹380,15,10
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,18:20,Sofa3D,₹230,120,46
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,18:20,Platinum3D,₹290,22,9
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,18:20,Gold3D,₹180,168,13
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,18:20,Silver3D,₹159,60,0
Kerala,Chendrapinni,"BMS|SreeMurukaMoviesACChendrapinni",Malayalam,18:30,GoldClass,₹120,258,0
Kerala,Vadakkencherry,"BMS|KamMoviesVadakkenchery",Tamil,18:30,Platinum3D,₹150,423,4
Kerala,Mannarkkad,"PTM|ShivasakthiCinemasDolbyAtmos",Malayalam,18:30,Executive,₹110,256,12
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,18:30,Platinum3DChargesInclusive,₹510,54,34
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,18:30,Gold3DChargesInclusive,₹210,380,353
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,18:30,Executive3DChargesInclusive,₹190,475,237
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,18:30,Platinum,₹430,42,12
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,18:30,Gold,₹300,16,7
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,18:30,Executive,₹160,200,109
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,18:30,Economy,₹110,29,7
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,18:30,Lounge,₹330,24,11
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,18:30,Diamond,₹220,243,105
Kerala,Melattur,"PTM|ChembakasseryRimiCinemas",Malayalam,18:30,Standard,₹100,331,0
Kerala,Mannarkkad,"PTM|OkazChembakassery2KAuro111",Malayalam,18:30,Balcony,₹129.8,170,0
Kerala,Mannarkkad,"PTM|OkazChembakassery2KAuro111",Malayalam,18:30,FirstClass,₹110,428,9
Kerala,Kannur,"BMS|LibertyCinemaKannurAmbiliTheatre",Malayalam,18:30,Platinum,₹129.8,230,150
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,18:30,RoyalSofa3D,₹250,15,0
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,18:30,Premium3D,₹180,56,44
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,18:30,Club3D,₹160,54,17
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,18:30,Recliner,₹450,9,4
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,18:30,Prime,₹320,76,59
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,18:30,Classic,₹270,105,82
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,18:30,Recliner,₹530,54,52
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,18:30,Recliner,₹380,10,9
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,18:30,Prime,₹230,108,82
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,18:30,ClassicPlus,₹190,138,103
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,18:30,Classic,₹120,69,7
Kerala,Puthenvelikkara,"BMS|ManuDMaxCinemasPuthenvelikkara",Malayalam,18:30,Diamond,₹110,252,6
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,18:30,Executive3D,₹180,132,84
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,18:30,Platinum,₹300,12,10
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,18:30,Gold,₹150,405,64
Kerala,Chalakudy,"PTM|SurabhiMovies4K3DChalakudy",Malayalam,18:30,Gold,₹129,625,54
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,18:30,Platinum,₹180,36,1
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,18:30,Gold,₹129,388,6
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,18:30,DiamondRecliner3D,₹280,17,4
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,18:30,PlatinumSofa3D,₹230,64,18
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,18:30,Gold3D,₹180,249,83
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,18:30,Silver3D,₹130,70,0
Kerala,Trivandrum,"BMS|ImpBigScreen2K3DDolbyAtmos",Tamil,18:30,UniqueCircle,₹130,370,0
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,18:30,Gold,₹129,311,32
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,18:30,Platinum,₹200,68,14
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,18:30,Platinum,₹170,16,4
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,18:30,Gold,₹129,222,5
Kerala,Angamaly,"BMS|MyCinemasKsrtComplexAngamalyKerala",Malayalam,18:30,GoldOffline,₹150,203,27
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,18:30,Executive3D,₹290,19,13
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,18:30,Platinum3D,₹190,245,82
Kerala,Muvattupuzha,"BMS|LakshmiCinemasCantonMallMuvattupuzha",Malayalam,18:30,Gold3D,₹180,213,29
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,18:30,Platinum3D,₹280,28,6
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,18:30,Gold3D,₹210,265,59
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,18:30,Silver3D,₹190,224,28
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,18:30,Gold3D,₹300,16,2
Kerala,Kochi,"BMS|SridarMarineDriveKochi",Hindi,18:30,GoldClass,₹160,150,19
Kerala,Kochi,"BMS|SridarMarineDriveKochi",Hindi,18:30,ClubClass,₹140,267,0
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,18:30,Standard3D,₹180,122,27
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",Malayalam,18:30,3DClassicPack200,₹200,194,82
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,18:30,Balcony,₹140,82,8
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,18:30,FirstClass,₹100,404,19
Kerala,Kozhikode,"BMS|SurabhiCinemasKozhikode",Malayalam,18:30,RedRuby,₹180,106,25
Kerala,Irinjalakuda,"PTM|ChembakasseryCinemas4K3DDolbyAtmos",Malayalam,18:30,HeavenlyCircle3DChargesInclusive,₹260,18,3
Kerala,Irinjalakuda,"PTM|ChembakasseryCinemas4K3DDolbyAtmos",Malayalam,18:30,RoyalCircle3DChargesInclusive,₹159.8,356,17
Kerala,Pathanamthitta,"BMS|UpasanaTheatreRanni",Malayalam,18:30,GoldClass,₹110,240,3
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,18:30,Balcony,₹150,188,3
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,18:30,Circle,₹130,451,5
Kerala,Kollam,"BMS|NvpCinemaACOyoor4K3D",Malayalam,18:30,Balcony,₹150,67,27
Kerala,Kollam,"BMS|NvpCinemaACOyoor4K3D",Malayalam,18:30,FirstClass,₹130,314,0
Kerala,Manjeri,"BMS|SreedeviCinePalaceManjeri",Malayalam,18:30,Sreedevi,₹170,299,248
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,18:30,PlatinumFamilyCircle,₹135,96,6
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,18:30,Platinum,₹135,136,5
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,18:30,GoldFamilyCircle,₹125,94,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,18:30,Gold,₹125,294,2
Kerala,Adoor,"PTM|SmithaTheatreUfoDtsAdoor",Malayalam,18:30,Reserved,₹90,399,333
Kerala,Kumarakom,"BMS|VelvetViewCinemasKumarakom",Malayalam,18:30,Platinum,₹250,14,0
Kerala,Kumarakom,"BMS|VelvetViewCinemasKumarakom",Malayalam,18:30,Gold,₹150,182,11
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,18:30,Platinum3D,₹260,42,2
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,18:30,Gold3D,₹180,317,55
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,18:30,Royal3D,₹250,21,0
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,18:30,Gold3D,₹159,351,42
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,18:30,Daimond3DGlass,₹160,53,5
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,18:30,Gold3DGlass,₹155,173,0
Kerala,Pandikkad,"PTM|IllamCinemas4KDolbyAtmosPandikkad",Malayalam,18:30,DiamondCircle,₹129.8,253,3
Kerala,Goolikkadavu,"BMS|TMaxCineplexGoolikkadavu",Malayalam,18:30,Premium3D,₹130,237,2
Kerala,Kollam,"BMS|AshokCineHouseParavur",Malayalam,18:30,Audi1,₹150,224,52
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Malayalam,18:30,Platinum,₹100,230,126
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,18:30,Balcony,₹129,112,0
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,18:30,FirstClass,₹110,318,0
TamilNadu,Anaikatti,"PTM|CityCinema2KACAnaikatti",Tamil,18:30,Premium,₹100,236,0
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",Malayalam,18:30,Gold3D,₹180,225,25
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,18:30,Recliner,₹400,12,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,18:30,Platinum,₹180,84,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,18:30,Diamond,₹110,198,2
Kerala,Kumily,"BMS|EvmCinemasKumily",Tamil,18:30,RoyalCircle,₹129.19,330,0
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,18:30,Royal,₹220,21,0
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,18:30,Red,₹129,151,31
Kerala,Angamaly,"BMS|MyCinemasKsrtComplexAngamalyKerala",Malayalam,18:30,3DGoldPack180,₹180,203,24
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,18:35,GoldenCircle,₹160,228,19
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,18:35,SilverCircle,₹140,502,18
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,18:40,Normal,₹200,38,8
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,18:40,Executive,₹220,69,19
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,18:40,Premium,₹240,57,11
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,18:45,LuxePrime,₹830,26,17
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,18:45,Luxe,₹730,24,16
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,18:45,Recliner,₹335,14,14
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,18:45,ClassicPlus,₹195,115,115
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,18:45,Classic,₹165,53,24
Kerala,Kochi,"BMS|ZeenathTheatre2KACAluva",Malayalam,18:45,BalconySofa,₹170,95,28
Kerala,Kochi,"BMS|ZeenathTheatre2KACAluva",Malayalam,18:45,FirstClass,₹130,277,55
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Malayalam,18:45,Recliner,₹300,14,0
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Malayalam,18:45,Gold,₹180,170,17
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Malayalam,18:45,Silver,₹150,76,0
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Tamil,18:45,Gold,₹300,42,13
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,18:45,Balcony,₹160,102,102
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,18:45,Luxury,₹220,25,2
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,18:45,Diamond,₹150,112,10
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,18:45,Gold,₹129.8,120,0
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,18:45,Platinum,₹140,84,8
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,18:45,Gold,₹110,402,0
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,18:45,Executive,₹80,88,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,18:45,Recliner,₹480,13,13
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,18:45,Elite,₹250,184,174
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,18:45,Prime,₹240,69,62
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,18:45,Classic,₹210,46,7
Kerala,Shoranur,"BMS|AnuragCinemaShoranur",Malayalam,18:45,Screen1,₹110,278,8
Kerala,Shoranur,"BMS|AnuragCinemaShoranur",Malayalam,18:45,Star,₹110,26,2
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Malayalam,18:45,Platinum,₹100,198,112
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,18:45,SofaLuxury3D,₹230,33,0
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,18:45,Dimond3D,₹190,221,13
Kerala,Thrissur,"BMS|DevaCinemas4KDolbyFullAtmosPeringottukara",Malayalam,18:45,Gold3D,₹160,168,23
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,18:55,3DSilver,₹230,30,0
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,18:55,3DGold,₹250,105,2
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,18:55,3DPlatinum,₹250,57,23
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",Tamil,18:55,Classic,₹175,325,146
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,18:55,RoyalRecliner,₹380,14,14
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,18:55,Club,₹220,256,159
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,18:55,Royal,₹220,51,50
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,18:55,Executive,₹160,36,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Telugu,18:55,Recliner,₹430,10,6
Kerala,Kochi,"BMS|PvrForumMallKochi",Telugu,18:55,Elite,₹220,111,36
Kerala,Kochi,"BMS|PvrForumMallKochi",Telugu,18:55,Classic,₹200,24,0
Kerala,Kozhikode,"BMS|RegalCinemasKozhikode",Malayalam,19:00,FirstclassSc3,₹240,165,50
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,19:00,Lounge,₹250,44,3
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,19:00,GoldClass,₹170,182,95
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,19:00,ClubClass,₹150,263,20
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Tamil,19:00,Normal,₹180,36,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Tamil,19:00,Executive,₹200,90,40
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Tamil,19:00,Premium,₹220,67,45
Kerala,Angamaly,"BMS|JmMoviesJoshMallMookkannoorAngamaly",Malayalam,19:00,Gold,₹129,120,22
Kerala,Angamaly,"BMS|JmMoviesJoshMallMookkannoorAngamaly",Malayalam,19:00,Platinum,₹160,16,5
Kerala,SultanBathery,"PTM|AiswaryaAthulyaAiswaryaCineplexSulthanBathery",Malayalam,19:00,SofaSeat,₹180,16,2
